mon day year open high low close volume adjclose
  9 25 2000    52.750    55.500    52.060    53.500  15564000    26.750
  9 26 2000    53.310    54.750    51.380    51.440  10396600    25.720
  9 27 2000    51.750    52.750    48.250    48.940  14370000    24.470
  9 28 2000    49.310    53.810    48.130    53.500  34988200    26.750
  9 29 2000    28.190    29.000    25.370    25.750 265069000    12.880
 10  2 2000    26.690    26.750    23.500    24.250  86610600    12.120
 10  3 2000    24.940    25.000    22.190    22.310  72795600    11.150
 10  4 2000    22.370    23.750    21.870    23.620  52368200    11.810
 10  5 2000    23.500    24.500    22.000    22.060  31189400    11.030
 10  6 2000    22.690    22.940    21.000    22.190  21881000    11.100
 10  9 2000    22.620    22.870    21.120    21.750  21342600    10.880
 10 10 2000    21.620    22.440    20.500    20.870  24683400    10.440
 10 11 2000    20.120    21.000    19.120    19.620  42801200     9.810
 10 12 2000    20.310    20.810    19.500    20.000  42548200    10.000
 10 13 2000    20.250    22.120    20.000    22.060  44564000    11.030
 10 16 2000    22.310    23.250    21.370    21.500  29298800    10.750
 10 17 2000    21.690    21.940    19.690    20.120  21495600    10.060
 10 18 2000    19.440    21.060    18.750    20.120  29803800    10.060
 10 19 2000    19.160    19.810    18.310    18.940  53818200     9.470
 10 20 2000    19.060    20.370    18.940    19.500  28270400     9.750
 10 23 2000    20.270    20.560    19.440    20.370  19694000    10.190
 10 24 2000    20.690    20.870    18.810    18.870  28736200     9.440
 10 25 2000    19.060    19.190    18.440    18.500  23720600     9.250
 10 26 2000    18.810    18.870    17.500    18.500  25780600     9.250
 10 27 2000    18.870    19.190    17.870    18.560  26594600     9.280
 10 30 2000    19.120    19.940    18.750    19.310  22832800     9.650
 10 31 2000    19.750    20.250    19.250    19.560  31649000     9.780
 11  1 2000    19.440    20.870    19.440    20.500  20553800    10.250
 11  2 2000    21.120    22.440    21.060    22.310  21105400    11.150
 11  3 2000    23.000    23.000    21.940    22.250  18423400    11.120
 11  6 2000    22.440    22.620    20.870    21.440  14060000    10.720
 11  7 2000    21.500    21.810    20.810    21.310  10786800    10.650
 11  8 2000    21.370    21.440    19.810    20.060  15082800    10.030
 11  9 2000    19.870    20.500    19.060    20.190  17035400    10.100
 11 10 2000    19.360    19.870    19.060    19.060  15080600     9.530
 11 13 2000    18.750    20.000    18.250    19.370  15423200     9.690
 11 14 2000    19.940    20.500    19.560    20.250  14611200    10.120
 11 15 2000    20.030    20.190    19.250    19.870  10086600     9.940
 11 16 2000    19.500    19.810    18.870    19.000   8554000     9.500
 11 17 2000    19.190    19.250    18.250    18.500  15943400     9.250
 11 20 2000    18.590    19.500    18.250    18.940  14581600     9.470
 11 21 2000    19.190    19.500    18.750    18.810  10786200     9.400
 11 22 2000    18.810    19.120    18.370    18.500  10029600     9.250
 11 24 2000    18.860    19.500    18.810    19.310   5751800     9.650
 11 27 2000    19.870    19.940    18.500    18.690   9244000     9.350
 11 28 2000    18.690    19.000    17.940    18.030   9618200     9.020
 11 29 2000    18.090    18.310    17.250    17.560  17586200     8.780
 11 30 2000    16.690    17.000    16.120    16.500  28922200     8.250
 12  1 2000    17.000    17.500    16.810    17.060  13783800     8.530
 12  4 2000    17.190    17.190    16.440    16.690  13273400     8.350
 12  5 2000    16.940    17.440    16.370    17.000  21932200     8.500
 12  6 2000    14.630    15.000    14.000    14.310  49092400     7.160
 12  7 2000    14.440    14.880    14.000    14.310  14606600     7.160
 12  8 2000    14.810    15.310    14.440    15.060  15568200     7.530
 12 11 2000    15.190    15.380    14.880    15.190  11884000     7.590
 12 12 2000    15.250    16.000    15.000    15.380  13803400     7.690
 12 13 2000    15.560    15.560    14.880    15.000  12327200     7.500
 12 14 2000    15.030    15.250    14.440    14.440   9406600     7.220
 12 15 2000    14.560    14.690    14.000    14.060  18363800     7.030
 12 18 2000    14.560    14.630    13.940    14.250  11645000     7.120
 12 19 2000    14.380    15.250    14.000    14.000  13367200     7.000
 12 20 2000    13.780    14.630    13.630    14.380  20196200     7.190
 12 21 2000    14.250    15.000    13.880    14.060  13102600     7.030
 12 22 2000    14.130    15.000    14.130    15.000  11369600     7.500
 12 26 2000    14.880    15.000    14.250    14.690   7745400     7.340
 12 27 2000    14.340    14.810    14.190    14.810  11626000     7.410
 12 28 2000    14.380    14.940    14.310    14.810  10910000     7.410
 12 29 2000    14.690    15.000    14.500    14.880  22518800     7.440
  1  2 2001    14.880    15.250    14.560    14.880  16161800     7.440
  1  3 2001    14.500    16.690    14.440    16.370  29181800     8.190
  1  4 2001    18.140    18.500    16.810    17.060  26411000     8.530
  1  5 2001    16.940    17.370    16.060    16.370  14731000     8.190
  1  8 2001    16.940    16.980    15.940    16.560  13350000     8.280
  1  9 2001    16.810    17.640    16.560    17.190  21040600     8.600
  1 10 2001    16.690    17.000    16.060    16.560  20743400     8.280
  1 11 2001    16.250    18.500    16.250    18.000  28707600     9.000
  1 12 2001    17.870    18.000    17.060    17.190  15121000     8.600
  1 16 2001    17.440    18.250    17.000    17.120  10940000     8.560
  1 17 2001    17.560    17.560    16.500    16.810  30037600     8.400
  1 18 2001    17.810    18.750    17.620    18.690  43822800     9.350
  1 19 2001    19.440    19.560    18.690    19.500  27748200     9.750
  1 22 2001    19.060    19.620    18.440    19.250  18551600     9.620
  1 23 2001    19.310    20.940    19.060    20.500  31418400    10.250
  1 24 2001    20.620    20.690    19.560    20.500  25616200    10.250
  1 25 2001    20.560    20.560    19.750    19.940  17495000     9.970
  1 26 2001    19.500    19.810    19.060    19.560  17245600     9.780
  1 29 2001    19.560    21.750    19.560    21.690  30562800    10.850
  1 30 2001    21.560    22.000    20.870    21.750  24734600    10.880
  1 31 2001    21.500    22.500    21.440    21.620  26106000    10.810
  2  1 2001    20.690    21.500    20.500    21.120  13205400    10.560
  2  2 2001    21.120    21.940    20.500    20.620  15263400    10.310
  2  5 2001    20.500    20.560    19.750    20.190  10228800    10.100
  2  6 2001    20.160    21.390    20.000    21.120  16528400    10.560
  2  7 2001    20.660    20.870    19.810    20.750  14071600    10.380
  2  8 2001    20.560    21.060    20.190    20.750  21585000    10.380
  2  9 2001    20.500    20.810    18.690    19.120  21082600     9.560
  2 12 2001    19.060    20.000    18.810    19.690   9795600     9.850
  2 13 2001    19.940    20.440    19.000    19.120   8470600     9.560
  2 14 2001    19.190    19.620    18.500    19.500  11040000     9.750
  2 15 2001    19.690    20.560    19.690    20.060  11123200    10.030
  2 16 2001    19.000    19.500    18.750    19.000   9428400     9.500
  2 20 2001    19.190    19.440    18.190    18.310  11249600     9.150
  2 21 2001    18.250    19.940    18.250    18.870  13947800     9.440
  2 22 2001    19.060    19.370    18.000    18.810  15431200     9.400
  2 23 2001    18.620    18.870    18.250    18.810  10503800     9.400
  2 26 2001    19.060    19.690    18.560    19.500   7380000     9.750
  2 27 2001    19.280    19.440    18.690    19.370  12451000     9.690
  2 28 2001    19.370    19.440    18.120    18.250  18157600     9.120
  3  1 2001    17.810    18.750    17.190    18.750  11803400     9.380
  3  2 2001    18.310    20.440    18.250    19.250  14511200     9.620
  3  5 2001    19.370    20.500    19.250    20.370  11587600    10.190
  3  6 2001    20.720    22.060    20.690    21.500  26144600    10.750
  3  7 2001    21.310    21.620    20.750    21.250  14985600    10.620
  3  8 2001    20.690    21.120    20.440    20.810   7325600    10.400
  3  9 2001    20.620    20.690    20.000    20.250  10685400    10.120
  3 12 2001    19.690    19.870    18.120    18.620  13967800     9.310
  3 13 2001    18.870    19.560    18.190    19.560  15840600     9.780
  3 14 2001    18.500    20.500    18.440    20.440  17065400    10.220
  3 15 2001    20.870    21.370    19.690    19.690  18906600     9.850
  3 16 2001    19.000    20.310    18.870    19.620  16806600     9.810
  3 19 2001    19.750    20.620    19.500    20.560  12722800    10.280
  3 20 2001    20.720    20.940    19.690    19.690  17833800     9.850
  3 21 2001    19.780    20.870    19.370    20.120  13265400    10.060
  3 22 2001    20.370    21.750    20.190    21.620  25839000    10.810
  3 23 2001    22.060    23.560    22.000    23.000  33749400    11.500
  3 26 2001    23.130    23.750    21.130    21.780  26230400    10.890
  3 27 2001    21.940    23.050    21.900    22.870  19422200    11.440
  3 28 2001    22.080    22.500    21.500    22.170  20880800    11.090
  3 29 2001    21.770    23.450    21.500    22.530  21895200    11.270
  3 30 2001    22.550    22.720    21.340    22.070  14298200    11.030
  4  2 2001    22.090    22.660    21.400    21.590  12175400    10.800
  4  3 2001    21.360    21.400    20.130    20.240  13167400    10.120
  4  4 2001    19.760    20.250    18.750    19.500  24481600     9.750
  4  5 2001    20.600    22.500    20.000    20.870  15955800    10.440
  4  6 2001    20.800    21.040    19.900    20.590  11603200    10.300
  4  9 2001    20.690    21.340    20.060    20.540   9520800    10.270
  4 10 2001    20.900    22.700    20.780    22.040  16334800    11.020
  4 11 2001    22.980    23.000    21.280    21.800  11932000    10.900
  4 12 2001    21.420    23.020    21.150    22.420  10676200    11.210
  4 16 2001    22.090    22.400    20.860    21.440  10186600    10.720
  4 17 2001    21.200    21.210    19.600    20.400  24471400    10.200
  4 18 2001    21.570    24.080    21.080    22.790  39315800    11.400
  4 19 2001    25.550    25.750    23.600    25.720  66916800    12.860
  4 20 2001    24.930    25.630    24.600    25.040  24764400    12.520
  4 23 2001    24.340    25.000    24.000    24.250  19340200    12.120
  4 24 2001    24.330    24.750    23.510    24.030  13469200    12.020
  4 25 2001    24.210    24.860    23.570    24.720  11813600    12.360
  4 26 2001    25.170    26.100    24.680    24.690  28560600    12.350
  4 27 2001    25.200    26.290    24.750    26.200  16179000    13.100
  4 30 2001    26.700    27.120    24.870    25.490  17670600    12.740
  5  1 2001    25.410    26.500    25.200    25.930  15259000    12.970
  5  2 2001    26.340    26.700    25.760    26.590  13161600    13.300
  5  3 2001    25.970    26.250    24.730    24.960  10769400    12.480
  5  4 2001    24.240    25.850    23.960    25.750  10037600    12.880
  5  7 2001    25.620    25.760    24.840    24.960   9876800    12.480
  5  8 2001    25.350    25.450    23.950    24.570  11265600    12.280
  5  9 2001    24.140    24.550    23.670    23.980  11603200    11.990
  5 10 2001    24.210    24.500    22.950    23.000  10320600    11.500
  5 11 2001    23.010    23.490    22.760    22.850   7251600    11.430
  5 14 2001    22.890    23.680    22.750    23.290  11043600    11.650
  5 15 2001    23.370    25.500    23.040    23.180   8465200    11.590
  5 16 2001    23.260    24.500    22.850    24.100  11511800    12.050
  5 17 2001    24.230    24.330    23.250    23.550  11861400    11.770
  5 18 2001    23.360    23.640    23.120    23.530   5680400    11.770
  5 21 2001    23.630    23.910    23.050    23.560  16464200    11.780
  5 22 2001    24.000    24.130    23.400    23.500  14747000    11.750
  5 23 2001    23.750    23.750    22.860    23.230  10037200    11.610
  5 24 2001    23.290    23.300    22.620    23.200   9705600    11.600
  5 25 2001    23.200    23.290    22.500    22.760   5669400    11.380
  5 29 2001    22.320    22.500    20.810    21.470  18428200    10.730
  5 30 2001    20.760    20.760    19.300    19.780  27752800     9.890
  5 31 2001    19.800    20.240    19.490    19.950  15817600     9.980
  6  1 2001    20.130    21.090    19.980    20.890  16288400    10.440
  6  4 2001    21.080    21.110    20.460    20.660  10068600    10.330
  6  5 2001    20.800    21.100    20.350    20.940  16849800    10.470
  6  6 2001    20.930    20.930    20.330    20.730   7970600    10.360
  6  7 2001    20.710    21.700    20.450    21.660  11613600    10.830
  6  8 2001    21.650    21.650    20.710    21.320  12236600    10.660
  6 11 2001    21.050    21.070    19.950    20.040  10500000    10.020
  6 12 2001    19.770    20.690    19.760    20.310  10849800    10.150
  6 13 2001    21.420    21.730    20.060    20.470  18267400    10.230
  6 14 2001    20.040    20.450    19.770    19.880  10619600     9.940
  6 15 2001    20.100    20.750    19.350    20.440  16236600    10.220
  6 18 2001    20.410    20.850    20.000    20.330  12354000    10.160
  6 19 2001    20.850    21.400    20.010    20.190  11467400    10.100
  6 20 2001    20.000    21.850    19.980    21.670  15415000    10.840
  6 21 2001    21.550    23.000    21.100    22.490  12190400    11.240
  6 22 2001    22.480    23.000    21.760    22.260  10215200    11.130
  6 25 2001    22.500    24.000    22.450    23.990  15698200    11.990
  6 26 2001    23.340    23.770    23.010    23.750   9742200    11.880
  6 27 2001    23.830    24.000    22.500    23.340  13361800    11.670
  6 28 2001    23.050    23.910    22.940    23.540  12443200    11.770
  6 29 2001    23.660    25.100    23.200    23.250  18406800    11.620
  7  2 2001    23.640    24.230    23.140    23.900   8216000    11.950
  7  3 2001    23.510    24.180    23.500    23.840   4019400    11.920
  7  5 2001    23.600    23.770    23.010    23.190   5439000    11.600
  7  6 2001    22.760    22.960    21.720    22.030  10818600    11.020
  7  9 2001    22.090    23.000    21.680    22.700  12052400    11.350
  7 10 2001    22.950    23.070    20.840    21.140  14116800    10.570
  7 11 2001    21.030    22.550    21.000    22.540  16803800    11.270
  7 12 2001    23.300    24.810    23.300    24.360  21957200    12.180
  7 13 2001    24.130    25.010    23.840    24.850  16240800    12.430
  7 16 2001    24.880    25.100    23.910    23.960   9952400    11.980
  7 17 2001    23.980    25.220    23.010    25.100  23136800    12.550
  7 18 2001    21.780    22.780    20.420    20.790  40607600    10.400
  7 19 2001    21.230    21.420    19.750    19.960  30755000     9.980
  7 20 2001    19.700    20.060    19.490    19.980  15878000     9.990
  7 23 2001    20.090    20.500    19.510    19.540   8620000     9.770
  7 24 2001    19.390    19.920    18.730    19.090  12442000     9.550
  7 25 2001    19.120    19.300    17.970    18.470  15852800     9.230
  7 26 2001    18.480    18.800    17.850    18.590  13183600     9.300
  7 27 2001    18.750    19.250    18.500    18.960  11933400     9.480
  7 30 2001    19.120    19.360    18.510    18.930   8691400     9.470
  7 31 2001    19.270    19.420    18.510    18.790   8393800     9.400
  8  1 2001    19.010    19.780    18.950    19.060  10862000     9.530
  8  2 2001    19.650    19.870    19.260    19.820   9003200     9.910
  8  3 2001    19.890    19.900    19.000    19.500   6644800     9.750
  8  6 2001    19.040    19.660    19.000    19.130   3559000     9.560
  8  7 2001    19.330    19.670    18.980    19.250   6019600     9.620
  8  8 2001    19.260    19.700    18.540    18.900   9863200     9.450
  8  9 2001    18.960    19.150    18.720    19.050   7166600     9.520
  8 10 2001    19.040    19.320    18.590    19.020   6677200     9.510
  8 13 2001    19.100    19.330    18.760    19.090   5285600     9.550
  8 14 2001    19.200    19.360    18.670    18.730   8176800     9.360
  8 15 2001    18.760    18.940    18.200    18.440  10331400     9.220
  8 16 2001    18.270    18.750    17.970    18.650  10289000     9.320
  8 17 2001    18.000    18.450    17.990    18.070   7443800     9.030
  8 20 2001    18.140    18.230    17.810    18.120   9010800     9.060
  8 21 2001    18.140    18.140    17.700    17.920   6632200     8.960
  8 22 2001    17.940    18.250    17.610    18.210   6213400     9.100
  8 23 2001    18.200    18.340    17.580    17.810   7752800     8.900
  8 24 2001    18.000    18.620    17.650    18.570  10369000     9.280
  8 27 2001    18.600    19.300    18.160    18.920   6273000     9.460
  8 28 2001    18.900    19.140    18.400    18.400   6133400     9.200
  8 29 2001    18.440    18.830    17.830    17.830   8570400     8.910
  8 30 2001    17.740    18.180    17.280    17.830  13167600     8.910
  8 31 2001    17.730    18.600    17.650    18.550   7746600     9.270
  9  4 2001    18.500    19.080    18.180    18.250  12436200     9.120
  9  5 2001    18.240    18.950    18.120    18.550  12859200     9.270
  9  6 2001    18.400    18.930    17.650    17.720  10084600     8.860
  9  7 2001    17.500    18.100    17.200    17.280   8636800     8.640
  9 10 2001    17.000    17.500    16.920    17.370  11030200     8.690
  9 17 2001    16.000    17.070    15.730    16.990  16357400     8.490
  9 18 2001    16.900    17.720    16.170    16.280  11682200     8.140
  9 19 2001    16.500    17.100    15.600    17.020  13332800     8.510
  9 20 2001    16.290    16.950    15.500    15.680  14684800     7.840
  9 21 2001    14.800    16.250    14.680    15.730  20375600     7.860
  9 24 2001    16.110    16.840    15.950    16.450  10519200     8.230
  9 25 2001    16.140    16.220    15.350    15.540  13371600     7.770
  9 26 2001    15.810    15.890    14.930    15.150  17635600     7.570
  9 27 2001    15.250    15.750    15.200    15.510  11508600     7.760
  9 28 2001    15.710    15.910    15.390    15.510  13039600     7.760
 10  1 2001    15.490    15.990    15.230    15.540   7436000     7.770
 10  2 2001    15.430    15.830    14.880    15.050   8424400     7.530
 10  3 2001    14.950    15.360    14.830    14.980  24394400     7.490
 10  4 2001    15.350    16.250    14.990    15.880  14325800     7.940
 10  5 2001    15.400    16.150    14.990    16.140  12238800     8.070
 10  8 2001    15.570    16.350    15.500    16.200   7428000     8.100
 10  9 2001    16.050    16.200    15.630    16.000   6215200     8.000
 10 10 2001    16.100    16.850    15.950    16.820  10991400     8.410
 10 11 2001    16.920    17.740    16.850    17.740  11934400     8.870
 10 12 2001    17.310    18.080    16.860    18.010  10279000     9.010
 10 15 2001    17.950    18.380    17.950    17.990  11384000     8.990
 10 16 2001    18.090    18.200    17.770    18.010   7248200     9.010
 10 17 2001    18.340    18.410    16.960    16.990  10197800     8.490
 10 18 2001    17.290    18.230    17.290    18.000  21877600     9.000
 10 19 2001    17.940    18.400    17.880    18.300   5956800     9.150
 10 22 2001    18.210    19.070    18.090    19.020  13997800     9.510
 10 23 2001    19.120    19.420    17.870    18.140  24463600     9.070
 10 24 2001    18.060    19.090    17.750    18.950  13372400     9.480
 10 25 2001    18.440    19.250    18.160    19.190   9105400     9.600
 10 26 2001    18.860    19.250    18.620    18.670   9963000     9.340
 10 29 2001    18.570    18.670    17.600    17.630   8542200     8.810
 10 30 2001    17.380    18.000    17.060    17.600   9884400     8.800
 10 31 2001    17.730    18.400    17.440    17.560   9776800     8.780
 11  1 2001    17.650    18.780    17.250    18.590  11178400     9.300
 11  2 2001    18.520    18.860    18.160    18.570   7043000     9.280
 11  5 2001    18.840    19.250    18.610    19.070   8421200     9.530
 11  6 2001    18.960    19.620    18.530    19.570  11286400     9.780
 11  7 2001    19.460    20.130    19.330    19.590  13678200     9.800
 11  8 2001    19.630    19.890    18.570    18.710  12219400     9.350
 11  9 2001    18.600    19.250    18.550    18.710   4796200     9.350
 11 12 2001    18.660    19.170    17.960    18.750   7196400     9.380
 11 13 2001    19.080    19.390    18.710    19.370   8024000     9.690
 11 14 2001    19.590    19.900    19.150    19.610   7898200     9.810
 11 15 2001    19.450    19.900    19.230    19.450   7608200     9.730
 11 16 2001    19.270    19.290    18.400    18.970   8238000     9.480
 11 19 2001    19.000    20.050    18.960    20.000  11878200    10.000
 11 20 2001    19.820    20.200    19.500    19.530   9878000     9.770
 11 21 2001    19.610    19.800    19.260    19.680   7199400     9.840
 11 23 2001    19.710    19.950    19.570    19.840   2143000     9.920
 11 26 2001    19.940    21.550    19.880    21.370  16453200    10.690
 11 27 2001    21.200    21.520    20.500    21.000   9591200    10.500
 11 28 2001    20.850    21.210    20.410    20.530   8950400    10.270
 11 29 2001    20.600    20.700    20.190    20.420   7241600    10.210
 11 30 2001    20.470    21.440    20.250    21.300  10854000    10.650
 12  3 2001    21.060    21.280    20.600    21.050   6470200    10.520
 12  4 2001    21.050    22.560    20.720    22.400  13586400    11.200
 12  5 2001    22.360    24.030    22.170    23.760  20306400    11.880
 12  6 2001    23.480    23.500    22.140    22.780  12104800    11.390
 12  7 2001    22.460    22.710    22.000    22.540   7268400    11.270
 12 10 2001    22.290    22.990    22.230    22.540   6071800    11.270
 12 11 2001    22.670    22.850    21.650    21.780   7338400    10.890
 12 12 2001    21.870    21.920    21.250    21.490   6873600    10.740
 12 13 2001    21.490    21.550    20.500    21.000   7065800    10.500
 12 14 2001    20.730    20.830    20.090    20.390   6781600    10.190
 12 17 2001    20.400    21.000    20.190    20.620   6204000    10.310
 12 18 2001    20.890    21.330    20.220    21.010   8401400    10.510
 12 19 2001    20.580    21.680    20.470    21.620  10355600    10.810
 12 20 2001    21.400    21.470    20.620    20.670   7888000    10.340
 12 21 2001    21.010    21.540    20.800    21.000   9154800    10.500
 12 24 2001    20.900    21.450    20.900    21.360   1808200    10.680
 12 26 2001    21.350    22.300    21.140    21.490   5228600    10.740
 12 27 2001    21.580    22.250    21.580    22.070   6839600    11.030
 12 28 2001    21.970    23.000    21.960    22.430  10683000    11.220
 12 31 2001    22.510    22.660    21.830    21.900   4920800    10.950
  1  2 2002    22.050    23.300    21.960    23.300  18910600    11.650
  1  3 2002    23.000    23.750    22.770    23.580  21857400    11.790
  1  4 2002    23.340    23.950    22.990    23.690  14642000    11.850
  1  7 2002    23.720    24.000    22.750    22.900  15878000    11.450
  1  8 2002    22.750    23.050    22.460    22.610  16072800    11.310
  1  9 2002    22.800    22.930    21.280    21.650  11708400    10.820
  1 10 2002    21.220    21.460    20.250    21.230  16169200    10.610
  1 11 2002    21.390    21.840    20.600    21.050  12457200    10.520
  1 14 2002    21.010    21.400    20.900    21.150  14857000    10.570
  1 15 2002    21.320    21.760    21.210    21.700  10368600    10.850
  1 16 2002    21.410    21.410    20.500    20.780  20246200    10.390
  1 17 2002    21.960    22.740    21.870    22.480  23592000    11.240
  1 18 2002    22.000    22.600    21.960    22.170  12100400    11.090
  1 22 2002    22.270    22.370    21.820    21.820  11689800    10.910
  1 23 2002    21.800    23.040    21.590    23.020  15831400    11.510
  1 24 2002    22.910    23.510    22.900    23.210  12285800    11.600
  1 25 2002    22.890    23.420    22.660    23.250   6639800    11.620
  1 28 2002    23.400    23.550    22.720    23.270   6658800    11.640
  1 29 2002    23.220    23.540    22.850    23.070   8583000    11.530
  1 30 2002    23.070    24.140    22.940    24.090  16842000    12.050
  1 31 2002    24.160    24.730    24.110    24.720  16730200    12.360
  2  1 2002    24.340    24.960    24.340    24.410  14225200    12.200
  2  4 2002    24.320    25.520    24.200    25.350  18656200    12.680
  2  5 2002    25.090    25.980    25.080    25.450  16317400    12.730
  2  6 2002    25.600    25.980    24.150    24.670  21342000    12.340
  2  7 2002    24.650    25.290    24.080    24.300  12422600    12.150
  2  8 2002    24.400    24.640    23.370    24.030  12690400    12.020
  2 11 2002    23.930    25.000    23.740    24.980  14235800    12.490
  2 12 2002    24.660    25.040    24.450    24.710   8010000    12.350
  2 13 2002    24.730    25.240    24.650    25.010  11174000    12.510
  2 14 2002    25.050    25.230    24.380    24.600   9291800    12.300
  2 15 2002    24.530    24.980    23.850    23.900   9292400    11.950
  2 19 2002    23.760    23.870    22.480    22.620  13937800    11.310
  2 20 2002    22.770    23.200    22.350    23.130  10194400    11.560
  2 21 2002    22.920    23.000    21.450    21.500  15955400    10.750
  2 22 2002    21.660    22.950    21.500    22.740  14517000    11.370
  2 25 2002    22.850    24.720    22.360    23.810  15244600    11.900
  2 26 2002    23.910    24.370    23.250    23.670   9290400    11.840
  2 27 2002    23.940    24.250    20.940    21.960  36791400    10.980
  2 28 2002    22.150    22.590    21.350    21.700  16319200    10.850
  3  1 2002    21.930    23.500    21.820    23.450  12464000    11.730
  3  4 2002    23.260    24.580    22.760    24.290  12437800    12.150
  3  5 2002    24.150    24.430    23.400    23.530   9810800    11.770
  3  6 2002    23.480    24.340    22.930    24.070   8078800    12.030
  3  7 2002    24.060    24.530    23.610    24.380   9223200    12.190
  3  8 2002    24.740    25.090    24.300    24.660   9634800    12.330
  3 11 2002    24.600    25.140    24.100    25.060   9385200    12.530
  3 12 2002    24.510    24.740    24.100    24.720   9073400    12.360
  3 13 2002    24.370    24.850    24.150    24.490   7170200    12.240
  3 14 2002    24.300    24.600    23.870    24.430   7760600    12.220
  3 15 2002    24.460    24.960    24.250    24.950   8603600    12.480
  3 18 2002    24.950    25.050    24.320    24.740  10877000    12.370
  3 19 2002    24.690    25.300    24.300    24.850   8655200    12.430
  3 20 2002    24.660    25.140    24.500    24.920  10511400    12.460
  3 21 2002    23.860    24.300    23.260    24.270  22012600    12.140
  3 22 2002    24.220    24.560    23.870    24.090   7221200    12.050
  3 25 2002    24.070    24.090    23.240    23.350   9386800    11.680
  3 26 2002    23.200    23.640    23.000    23.460   9208600    11.730
  3 27 2002    23.350    23.720    23.260    23.470   4560800    11.730
  3 28 2002    23.700    23.880    23.460    23.670   3873400    11.840
  4  1 2002    23.380    24.700    23.280    24.460   7108800    12.230
  4  2 2002    24.000    24.300    23.870    24.070   7278400    12.030
  4  3 2002    24.050    24.490    23.600    23.750   7661800    11.880
  4  4 2002    23.670    25.050    23.670    24.900  12089200    12.450
  4  5 2002    24.950    25.190    24.100    24.740   9941000    12.370
  4  8 2002    24.160    24.680    23.780    24.560   9339800    12.280
  4  9 2002    24.590    25.000    24.010    24.100   6840400    12.050
  4 10 2002    24.210    24.950    24.010    24.660   8035000    12.330
  4 11 2002    25.030    25.200    24.750    24.860  14544800    12.430
  4 12 2002    25.010    25.170    24.570    25.060  11437200    12.530
  4 15 2002    25.060    25.150    24.800    25.000  10691800    12.500
  4 16 2002    25.150    25.990    25.120    25.740  21949200    12.870
  4 17 2002    25.930    26.170    25.380    26.110  14151800    13.060
  4 18 2002    25.500    25.520    24.880    25.410  14346800    12.700
  4 19 2002    25.490    25.490    24.930    24.980  13407400    12.490
  4 22 2002    24.840    24.930    24.230    24.530   9622400    12.270
  4 23 2002    24.540    24.780    24.090    24.250   8338200    12.120
  4 24 2002    24.300    24.500    23.680    23.770   5016000    11.890
  4 25 2002    23.560    24.340    23.550    24.120   6935800    12.060
  4 26 2002    24.280    24.370    23.000    23.010  10892200    11.510
  4 29 2002    23.160    24.060    23.090    23.960   9724600    11.980
  4 30 2002    23.890    24.380    23.750    24.270  10034400    12.140
  5  1 2002    24.290    24.290    23.360    23.980   7668000    11.990
  5  2 2002    23.810    24.340    23.600    23.690   8548000    11.850
  5  3 2002    23.570    24.020    23.430    23.510   8242200    11.760
  5  6 2002    23.350    23.500    22.460    22.650   8916600    11.320
  5  7 2002    22.940    22.950    22.140    22.470   8669600    11.230
  5  8 2002    23.200    24.520    23.040    24.370  15595800    12.190
  5  9 2002    24.250    24.350    23.800    24.190   8022000    12.100
  5 10 2002    24.290    24.290    22.980    23.320   8407000    11.660
  5 13 2002    23.520    24.090    22.940    23.940   9486000    11.970
  5 14 2002    24.450    25.680    24.220    25.610  18803800    12.810
  5 15 2002    25.370    25.980    24.840    25.280  11993800    12.640
  5 16 2002    25.060    25.450    24.750    25.210   8109000    12.600
  5 17 2002    25.490    25.780    24.610    25.010   8446200    12.510
  5 20 2002    24.570    24.930    24.530    24.740   9639800    12.370
  5 21 2002    24.830    25.000    23.400    23.460  10035400    11.730
  5 22 2002    23.370    24.370    23.320    24.320  10388400    12.160
  5 23 2002    24.450    25.240    24.070    25.180  13192800    12.590
  5 24 2002    24.990    24.990    23.960    24.150   5934800    12.070
  5 28 2002    23.690    24.200    23.430    23.980   5347000    11.990
  5 29 2002    23.920    24.440    23.450    23.980   7921200    11.990
  5 30 2002    23.770    24.380    23.510    24.200   7013400    12.100
  5 31 2002    24.090    24.250    23.280    23.300  13053400    11.650
  6  3 2002    23.390    23.450    22.580    22.910   8396800    11.450
  6  4 2002    22.880    23.040    22.180    22.780  12422200    11.390
  6  5 2002    22.830    22.830    22.350    22.720   9895800    11.360
  6  6 2002    22.960    23.230    22.040    22.160   9285600    11.080
  6  7 2002    21.760    21.940    20.930    21.400  21870600    10.700
  6 10 2002    21.480    21.840    21.340    21.480   9913400    10.740
  6 11 2002    21.640    21.700    20.410    20.460  12482000    10.230
  6 12 2002    20.410    20.750    19.940    20.090  18882800    10.050
  6 13 2002    20.020    20.050    19.380    19.540  12574400     9.770
  6 14 2002    19.240    20.360    18.110    20.100  15175000    10.050
  6 17 2002    20.240    20.630    19.850    20.540  11593200    10.270
  6 18 2002    20.420    20.590    19.980    20.150  12620000    10.070
  6 19 2002    17.370    17.600    16.880    17.120  61052400     8.560
  6 20 2002    17.170    17.600    16.850    17.110  14165600     8.560
  6 21 2002    16.970    17.490    16.790    16.850  15899200     8.430
  6 24 2002    16.770    17.730    16.700    17.270  15426200     8.640
  6 25 2002    17.400    17.680    16.860    17.140  10757200     8.570
