Mon day year open high low close volume adjclose
4 23 2004 49.05 50.05 49.05 49.65 11582400 3.78
4 26 2004 49.98 50.2 48 48.5 11157600 3.7
4 27 2004 48.55 49.09 48.05 48.9 8829600 3.73
4 28 2004 48.7 48.7 45.17 45.67 22266000 3.48
4 29 2004 45.9 46.72 44.75 45.3 16042800 3.45
4 30 2004 46 46.1 45.31 45.5 7182000 3.47
5 3 2004 44 44.62 43.61 44.1 20632800 3.36
5 4 2004 45 46.3 44.95 45.75 14464800 3.49
5 5 2004 46.6 46.64 46 46.55 10023600 3.55
5 6 2004 46.02 46.03 44.6 44.65 9007200 3.4
5 7 2004 43.5 44.26 43 43.1 17115600 3.28
5 10 2004 41.6 42.72 41.3 42.25 13713600 3.22
5 11 2004 42.5 44.6 42.5 44.18 14840400 3.37
5 12 2004 43.93 44.25 42.57 43.4 11120400 3.31
5 13 2004 43 46.35 42.93 45.8 19934400 3.49
5 14 2004 47.01 47.01 44.93 45.17 14638800 3.44
5 17 2004 43.75 44.36 42.52 44.01 9026400 3.35
5 18 2004 45.25 47.45 45 47.27 11226000 3.6
5 19 2004 48.25 49.75 47.7 47.85 14686800 3.65
5 20 2004 47.75 47.75 46.85 47.03 7308000 3.58
5 21 2004 47.05 47.68 47.05 47.35 9960000 3.61
5 24 2004 47.8 49.11 47.8 48.54 5044800 3.7
5 25 2004 48.53 49.4 48.07 49 9211200 3.73
5 26 2004 49.01 50 48.8 49.98 9505200 3.81
5 27 2004 50.05 52.17 50.05 51.51 11317200 3.93
5 28 2004 51.9 51.9 50.4 50.7 7642800 3.86
6 1 2004 50.25 50.4 49.52 50.1 6968400 3.82
6 2 2004 50.1 50.8 49.15 49.2 10650000 3.75
6 3 2004 49.21 49.21 47.63 47.65 11401200 3.63
6 4 2004 48.25 49.6 48.25 49.38 4251600 3.76
6 7 2004 50.7 51.94 50.5 51.81 3295200 3.95
6 8 2004 50.65 51.3 50.65 51 2514000 3.89
6 9 2004 51 51 48.45 48.84 11222400 3.72
6 10 2004 49 49.71 48.95 49.65 4348800 3.78
6 14 2004 47.85 48 46.64 46.81 6004800 3.57
6 15 2004 47.5 47.76 45.35 45.35 18397200 3.46
6 16 2004 44.6 45.01 43.55 44 25042800 3.35
6 17 2004 44.65 45.81 44.53 45.42 13284000 3.46
6 18 2004 45.15 46.17 45.02 45.95 6314400 3.5
6 21 2004 46.05 46.4 45.01 45.4 14083200 3.46
6 22 2004 45.15 45.5 44.7 45.5 5733600 3.47
6 23 2004 45.2 46.68 44.85 46.68 7204800 3.56
6 24 2004 46.77 48.5 46.77 48.3 10708800 3.68
6 25 2004 48.05 49.16 47.97 49 10266000 3.73
6 28 2004 48.75 48.75 46.02 46.3 12934800 3.53
6 29 2004 46.5 47.4 46.13 46.77 7813200 3.56
6 30 2004 46.3 47.65 46.17 47.55 5509200 3.62
7 1 2004 47.75 47.79 46.25 46.85 5234400 3.57
7 2 2004 47.5 47.93 47.05 47.3 2374800 3.6
7 6 2004 47.75 47.8 46.2 46.4 5906400 3.54
7 7 2004 47 49.51 47 49 9801600 3.73
7 8 2004 48.45 48.85 47.55 47.55 5580000 3.62
7 9 2004 47.55 47.89 47.42 47.6 4224000 3.63
7 12 2004 48.1 48.1 47.36 48 4570800 3.66
7 13 2004 48.6 49.2 48.4 49 5565600 3.73
7 14 2004 49 49.98 48.6 49.5 9505200 3.77
7 15 2004 49.9 53.35 49.9 52.01 27421200 3.96
7 16 2004 53 54.36 52.65 53.95 16167600 4.11
7 19 2004 53.95 53.95 52.75 52.75 9339600 4.02
7 20 2004 52.8 53.8 52.63 53.8 9093600 4.1
7 21 2004 53.9 55.7 51.7 51.7 15657600 3.94
7 22 2004 51.71 52.2 50.5 51.35 10449600 3.91
7 23 2004 50.95 51.4 49.9 50.3 7225200 3.83
7 26 2004 50.8 50.8 49.39 49.57 3079200 3.78
7 27 2004 49.82 51.15 49.62 51.1 4522800 3.89
7 28 2004 51.1 52.93 51.1 52.51 4977600 4
7 29 2004 52.96 53.63 52.8 53.63 5048400 4.09
7 30 2004 54.05 54.25 53.6 53.9 6178800 4.11
8 2 2004 53.2 53.96 52.61 53.93 2120400 4.11
8 3 2004 53.45 54.12 53.4 53.56 4251600 4.08
8 4 2004 52.5 53.7 52.2 52.2 5535600 3.98
8 5 2004 52.2 53.55 51.2 51.55 5276400 3.93
8 6 2004 51 52.7 51 51.98 5378400 3.96
8 9 2004 52.7 53.03 51.8 51.8 3308400 3.95
8 10 2004 52.25 53.45 52.25 53.19 4808400 4.05
8 11 2004 52.7 53.18 52.08 52.65 3408000 4.01
8 12 2004 53.9 54.4 53.46 53.55 10533600 4.08
8 13 2004 54.05 54.05 53.43 53.65 5318400 4.09
8 16 2004 54 55.25 53.99 54.98 8792400 4.19
8 17 2004 55.05 56.9 55.05 56.48 7356000 4.3
8 18 2004 56.25 57.55 55.95 57.38 5667600 4.37
8 19 2004 57.35 59.02 57.35 58.51 7695600 4.46
8 20 2004 58.51 58.51 55.9 57.84 11029200 4.41
8 23 2004 57.83 57.85 56.02 56.27 5433600 4.29
8 24 2004 56.9 57.34 55.23 55.31 6732000 4.22
8 25 2004 55.06 57.12 54.55 56.74 7832400 4.32
8 26 2004 56.5 56.95 56 56.34 4689600 4.29
8 27 2004 56.34 56.9 56 56.78 4484400 4.33
8 30 2004 56.32 57.21 56.3 56.9 3021600 4.34
8 31 2004 57.15 57.83 57.1 57.77 3776400 4.4
9 1 2004 57.45 58.2 56.9 57.45 3792000 4.38
9 2 2004 56.8 58.08 56.8 57.5 4704000 4.38
9 3 2004 57.6 58 57.54 57.82 2307600 4.41
9 7 2004 19.81 20.25 19.45 19.86 3122400 4.54
9 8 2004 19.8 19.97 19.63 19.76 2942400 4.52
9 9 2004 19.92 20.19 19.71 19.92 8817200 4.55
9 10 2004 19.96 19.96 19.58 19.59 6381200 4.48
9 13 2004 19.8 20 19.68 19.68 4882400 4.5
9 14 2004 19.61 20.39 19.55 20.36 4809600 4.66
9 15 2004 20.48 20.73 20.21 20.36 9315600 4.66
9 16 2004 20.55 20.55 20.19 20.22 5318400 4.62
9 17 2004 20.73 20.87 20.5 20.68 13020000 4.73
9 20 2004 21.01 21.25 20.7 20.74 5228800 4.74
9 21 2004 20.8 21.08 20.57 20.76 5645200 4.75
9 22 2004 20.8 20.86 20.41 20.55 7414400 4.7
9 23 2004 20.69 20.69 20.11 20.17 7559600 4.61
9 24 2004 20.29 20.85 20.2 20.6 8872800 4.71
9 27 2004 20.28 20.46 20.02 20.03 4690800 4.58
9 28 2004 20.9 22.18 20.5 21.75 25660000 4.97
9 29 2004 22 22.75 21.7 22.66 19795200 5.18
9 30 2004 22.66 22.7 22.37 22.47 8680400 5.14
10 1 2004 22.75 22.97 22.7 22.74 9776400 5.2
10 4 2004 23 23.44 22.95 23.2 15578800 5.3
10 5 2004 23.4 24 23.3 23.64 11332400 5.41
10 6 2004 23.21 23.49 23.2 23.3 6983200 5.33
10 7 2004 23.22 23.22 22.52 22.94 5233600 5.25
10 8 2004 23 23.05 22.38 22.41 4336800 5.12
10 11 2004 22.64 22.79 22.24 22.43 1646000 5.13
10 12 2004 22.43 22.44 21 21.75 10675200 4.97
10 13 2004 21.9 21.91 20.28 20.84 14973200 4.76
10 14 2004 20.3 20.5 20.24 20.32 7701600 4.75
10 15 2004 20.96 21.75 20.96 21.65 8742800 5.06
10 18 2004 22.05 22.09 21.21 21.27 3938800 4.97
10 19 2004 21.55 21.55 20.37 20.55 6044000 4.8
10 20 2004 20.35 20.81 20.35 20.77 6954800 4.85
10 21 2004 20.89 21.84 20.81 21.55 6056400 5.04
10 22 2004 21.85 21.87 21.29 21.35 6924000 4.99
10 25 2004 21.35 21.5 21.02 21.24 5910400 4.96
10 26 2004 21.72 21.93 21.38 21.8 9966000 5.09
10 27 2004 21.9 22.14 21.54 21.78 5766400 5.09
10 28 2004 21 21.01 20.5 20.78 12984000 4.86
10 29 2004 20.9 21.23 20.85 21.16 5952800 4.94
11 1 2004 21.3 21.34 21.03 21.3 2853200 4.98
11 2 2004 21.28 21.33 20.91 20.99 4422000 4.91
11 3 2004 21.51 21.94 21.28 21.71 6363600 5.07
11 4 2004 21.75 22.08 21.7 21.84 7479600 5.1
11 5 2004 22.16 22.58 22.04 22.5 9239200 5.26
11 8 2004 22.01 22.6 22 22.5 9294000 5.26
11 9 2004 22.5 23.25 22.47 23.1 12398400 5.4
11 10 2004 23.26 23.47 22.9 22.9 6377600 5.35
11 11 2004 23.05 23.31 22.72 22.87 4831600 5.34
11 12 2004 23.11 24.37 23.1 24.16 7696800 5.65
11 15 2004 24.39 24.45 24.1 24.42 4100400 5.71
11 16 2004 24 24 23.08 23.08 10894000 5.39
11 17 2004 23.6 24.25 23.4 24.04 12477200 5.62
11 18 2004 24.04 24.05 23.28 23.65 3667600 5.53
11 19 2004 23.55 24.1 23.3 24 4604800 5.61
11 22 2004 24.01 24.02 23.43 23.74 11699200 5.55
11 23 2004 23.8 24.15 23.73 23.75 8224400 5.55
11 24 2004 23.65 24.06 23.63 24.06 6109600 5.62
11 26 2004 24.24 25.08 24.19 24.9 7157600 5.82
11 29 2004 24.9 24.97 24.4 24.48 8368800 5.72
11 30 2004 24.51 24.95 24.51 24.82 6084800 5.8
12 1 2004 25.25 25.25 24.55 24.74 3824000 5.78
12 2 2004 25.05 25.05 23.94 24.19 9190000 5.65
12 3 2004 24.54 24.6 24.33 24.4 10328400 5.7
12 6 2004 24.62 24.85 23.85 23.97 10437200 5.6
12 7 2004 23.85 23.86 23.55 23.76 5572400 5.55
12 8 2004 23.35 23.95 23.33 23.7 5546400 5.54
12 9 2004 23.65 24.12 23.4 24.11 3858400 5.63
12 10 2004 24.12 24.85 23.82 24.67 8568400 5.77
12 13 2004 24.95 25.37 24.92 25.37 5260800 5.93
12 14 2004 25.29 25.3 24.86 25.14 5762000 5.87
12 15 2004 25.35 25.49 24.99 25.33 10058400 5.92
12 16 2004 25.5 26.5 25.5 26.26 8675600 6.14
12 17 2004 26.5 26.6 25.9 26.47 7415200 6.19
12 20 2004 26.46 26.86 26.3 26.7 7014800 6.24
12 21 2004 27.15 27.93 26.97 27.81 10699200 6.5
12 22 2004 27.7 28.25 27.65 28.07 10605600 6.56
12 23 2004 28.1 28.19 27.58 27.81 5131200 6.5
12 27 2004 28.2 28.2 27.58 27.86 3016800 6.51
12 28 2004 27.93 29.02 27.82 28.99 4461200 6.77
12 29 2004 29 29 28.65 28.95 3854000 6.77
12 30 2004 28.96 28.96 28.4 28.61 4279600 6.69
12 31 2004 28.62 29.25 28.46 29.01 2328800 6.78
1 3 2005 29.15 29.17 27.74 28 7932800 6.54
1 4 2005 27.81 27.85 26.49 26.68 11647600 6.23
1 5 2005 26.68 26.84 26 26.05 11262000 6.09
1 6 2005 26.2 26.37 25.43 26.05 10172800 6.09
1 7 2005 26.99 27.25 26.25 26.68 13410400 6.23
1 10 2005 27 27.13 26.45 26.48 5614400 6.19
1 11 2005 26.48 26.55 26.02 26.29 5912400 6.14
1 12 2005 26.69 26.75 25.64 26.67 11988400 6.23
1 13 2005 27 27.88 26.6 27.41 9980000 6.41
1 14 2005 27.85 29.3 27.79 29.03 13966000 6.78
1 18 2005 29 29.15 28.66 28.98 8870000 6.77
1 19 2005 28.76 28.93 28.35 28.37 7323200 6.63
1 20 2005 28 28.75 27.25 27.98 8262400 6.54
1 21 2005 28.95 30.55 28.91 29.69 24743200 6.94
1 24 2005 30.3 31.14 30.3 30.5 14048400 7.13
1 25 2005 31.05 31.1 29.91 29.92 9486000 6.99
1 26 2005 30.55 30.89 30.05 30.69 10521600 7.17
1 27 2005 30.34 30.39 29.82 30.3 9766000 7.08
1 28 2005 30.02 30.08 29.8 29.92 4389200 6.99
1 31 2005 30.48 31.09 29.93 30.25 6846400 7.07
2 1 2005 30.26 30.99 30.26 30.65 9588400 7.16
2 2 2005 30.85 30.85 30.26 30.35 6449200 7.09
2 3 2005 30.25 30.27 29.6 29.86 7775600 6.98
2 4 2005 30.05 30.18 29.29 29.69 10649600 6.94
2 7 2005 29.9 30.11 29.79 29.98 5567200 7.01
2 8 2005 30.15 30.22 29.83 30 3424800 7.01
2 9 2005 29.9 30.15 29.19 29.35 10168000 6.86
2 10 2005 29.55 29.59 28.79 29.1 12990000 6.8
2 11 2005 29.35 29.47 29 29 11805200 6.78
2 14 2005 29.3 30.09 29.15 29.99 6762400 7.01
2 15 2005 30.2 30.69 30.12 30.47 6379600 7.12
2 16 2005 30.2 30.49 30.19 30.38 8313200 7.1
2 17 2005 30.7 31.5 30.48 31.23 12158800 7.3
2 18 2005 31.4 32.08 31.25 31.99 13200400 7.48
2 22 2005 34.3 35.02 33.22 33.41 25673600 7.81
2 23 2005 34.49 35.2 34.35 34.9 19398000 8.16
2 24 2005 36 36.56 35.5 36.55 17227200 8.54
2 25 2005 36.35 36.45 34.91 35.57 20283200 8.31
2 28 2005 36 36.36 34.65 35 34404000 8.18
3 1 2005 35.01 35.06 33.49 33.51 14524400 7.83
3 2 2005 33 34.4 32.94 34.09 13755600 7.97
3 3 2005 35.38 35.5 34.3 34.67 15214400 8.1
3 4 2005 35 36.1 35 36.1 20829200 8.44
3 7 2005 36.6 36.61 35.21 35.35 11015600 8.26
3 8 2005 35.35 35.35 34.01 34.56 11281200 8.08
3 9 2005 34.75 34.85 34.11 34.26 9818000 8.01
3 10 2005 33.5 33.65 32.39 33.16 18725200 7.75
3 11 2005 33.4 34.27 33.13 33.37 10517600 7.8
3 14 2005 33.35 33.35 31.78 32.51 9902000 7.6
3 15 2005 32.55 32.97 31.63 32.11 11854000 7.5
3 16 2005 32.02 32.08 31.4 31.91 11971600 7.46
3 17 2005 31.8 33.79 31.6 33.68 12779600 7.87
3 18 2005 33.7 33.95 33.05 33.64 12030000 7.86
3 21 2005 33.9 33.95 32.82 33 10408000 7.71
3 22 2005 32.63 33.74 32.32 32.7 14277600 7.64
3 23 2005 32.95 32.95 30.33 30.56 19662400 7.14
3 24 2005 31.1 32.11 31.08 31.6 22084800 7.38
3 28 2005 31.63 31.93 30.6 30.93 8722000 7.23
3 29 2005 31.27 31.48 29.58 29.61 18598400 6.92
3 30 2005 30 31 29.91 30.84 14418800 7.21
3 31 2005 32.25 32.3 31.27 31.61 9696000 7.39
4 1 2005 32.95 33 31.65 32 11469600 7.48
4 4 2005 31.31 31.4 30.85 31 8190400 7.24
4 5 2005 31.4 31.89 30.65 30.8 8335200 7.2
4 6 2005 31.05 31.48 30.74 30.79 8156800 7.2
4 7 2005 30.9 31.5 30.61 31.47 7915200 7.35
4 8 2005 31.5 31.87 31.15 31.5 7700800 7.36
4 11 2005 31.25 31.55 31.01 31.22 4997200 7.3
4 12 2005 31.15 31.2 30.18 30.7 13349200 7.17
4 13 2005 30.7 30.75 29.28 29.41 18125600 6.87
4 14 2005 29.4 29.4 27.6 27.81 24384000 6.5
4 15 2005 27.3 28.3 26.85 26.96 15355600 6.4
4 18 2005 26.75 27.8 26.68 27.34 20411600 6.49
4 19 2005 27.85 28.74 27.85 28.59 14974000 6.79
4 20 2005 29.11 29.12 28.17 28.25 12472800 6.71
4 21 2005 28.75 29.15 28.06 29.15 6525200 6.92
4 22 2005 29.2 29.2 27.95 28.25 7407600 6.71
4 25 2005 28.4 29.58 28.3 29.46 7492000 6.99
4 26 2005 28.8 29.49 28.55 28.64 7848400 6.8
4 27 2005 28.45 28.45 27.8 28.17 7858000 6.69
4 28 2005 27.75 27.78 26.22 26.6 20443200 6.31
4 29 2005 27.1 27.42 26.13 26.95 15444000 6.4
5 2 2005 27.15 27.21 26.5 27.02 6410000 6.41
5 3 2005 26.75 27.65 26.71 27.05 7089200 6.42
5 4 2005 27.4 28.2 27.22 28 10513600 6.65
5 5 2005 28.15 28.55 27.4 27.69 10174000 6.57
5 6 2005 28.35 28.7 27.92 28.1 11716400 6.67
5 9 2005 28.2 28.65 27.98 28.57 6312000 6.78
5 10 2005 28.46 28.46 27.3 27.56 7165600 6.54
5 11 2005 27.56 27.65 26.8 27.56 7191200 6.54
5 12 2005 27.38 27.38 25.84 26.15 18815200 6.21
5 13 2005 26.1 26.35 25.02 25.6 18668400 6.08
5 16 2005 25.6 26.91 25.6 26.8 8546400 6.36
5 17 2005 26.54 27.11 26.37 27.03 9100400 6.42
5 18 2005 27.75 28.81 27.63 28.65 14076000 6.8
5 19 2005 28.8 28.9 28.17 28.78 12583200 6.83
5 20 2005 28.71 28.71 28.06 28.22 4976800 6.7
5 23 2005 28.35 28.71 28.27 28.62 5744400 6.79
5 24 2005 28.5 29.33 28.31 29.33 6666000 6.96
5 25 2005 29.25 29.25 28.54 29 7364000 6.88
5 26 2005 29 29.81 28.94 29.7 5341200 7.05
5 27 2005 29.43 29.94 29.2 29.61 6686000 7.03
5 31 2005 29.62 29.75 28.83 29.03 7146400 6.89
6 1 2005 28.7 29.77 28.65 29.36 7572000 6.97
6 2 2005 29.37 30.2 29.36 29.85 12293200 7.09
6 3 2005 30.3 30.3 29.86 29.93 7517200 7.11
6 6 2005 29.01 29.25 28.61 29.14 9628000 6.92
6 7 2005 28.45 29.28 28.22 28.5 10208800 6.77
6 8 2005 28.75 29.13 28.25 28.4 7866000 6.74
6 9 2005 28 28 27.1 27.61 11537600 6.55
6 10 2005 27.88 28.18 27.45 27.92 8342000 6.63
6 13 2005 28.1 28.38 27.77 28.01 6246400 6.65
6 14 2005 28.4 28.61 27.45 28.6 13041600 6.79
6 15 2005 28.3 29 27.8 28.89 8852800 6.86
6 16 2005 29.6 30.4 29.49 30.23 16663200 7.18
6 17 2005 31.1 31.19 30.67 30.76 13030800 7.3
6 20 2005 30.74 30.75 30.05 30.45 10360800 7.23
6 21 2005 30.4 30.4 29.62 29.84 12829200 7.08
6 22 2005 29.78 29.99 29 29.42 8036800 6.98
6 23 2005 29.25 29.25 28.05 28.36 11672000 6.73
6 24 2005 28.25 28.35 27.83 27.98 11114400 6.64
6 27 2005 27.8 29.19 27.61 28.85 12819200 6.85
6 28 2005 29.1 29.95 29.05 29.57 8402800 7.02
6 29 2005 29.75 30.1 29.57 29.67 5508800 7.04
6 30 2005 29.58 29.95 29.28 29.28 7819200 6.95
7 1 2005 29.68 29.97 29.61 29.97 4760800 7.11
7 5 2005 29.81 29.99 29.33 29.51 4287200 7.01
7 6 2005 29.3 30.22 29.1 30.01 10656800 7.12
7 7 2005 29.33 30.22 29.21 30.18 5303200 7.16
7 8 2005 30.5 31.46 30.47 31.05 13116000 7.37
7 11 2005 31.69 32.2 31.6 31.67 10546400 7.52
7 12 2005 31.5 31.66 31.28 31.47 8002000 7.47
7 13 2005 31.53 31.95 31.53 31.81 8039600 7.55
7 14 2005 31.97 32.09 31.45 31.53 11250000 7.49
7 15 2005 31.25 31.25 30.88 30.95 6407200 7.35
7 18 2005 30.9 31.3 30.66 31.06 6265200 7.37
7 19 2005 30.88 31.69 30.73 31.49 7110000 7.48
7 20 2005 31.5 32.56 31.33 32.5 17390400 7.72
7 21 2005 32.8 33.12 32.05 33.1 13470800 7.86
7 22 2005 33 33.25 32.69 33.22 11947200 7.89
7 25 2005 32.49 32.71 31.35 31.9 10392000 7.57
7 26 2005 31.6 31.99 31.26 31.79 8158000 7.55
7 27 2005 32.16 32.22 31.52 31.9 6985200 7.57
7 28 2005 32.3 33 32.22 32.69 9444000 7.76
7 29 2005 33.06 33.07 32.25 32.56 8696000 7.73
8 1 2005 32.96 33.15 32.6 33 5333200 7.83
8 2 2005 33.27 33.94 33.27 33.85 13173600 8.04
8 3 2005 34.35 34.68 33.85 34.4 14742800 8.17
8 4 2005 34.38 34.5 33.85 34.09 9037200 8.09
8 5 2005 34.3 34.5 33.36 33.78 9431600 8.02
8 8 2005 34.19 34.9 34.11 34.27 8554400 8.14
8 9 2005 35 35.7 34.86 35.3 12291600 8.38
8 10 2005 35.55 36.21 35.37 35.93 16628000 8.53
8 11 2005 36.4 36.43 34.6 34.85 15566800 8.27
8 12 2005 33.75 34.75 33.5 34.67 11052800 8.23
8 15 2005 34.9 35.33 34.69 35.28 5233600 8.38
8 16 2005 35.55 35.55 34 34.16 7908400 8.11
8 17 2005 33.97 34.35 33.9 34.16 6091200 8.11
8 18 2005 34.15 34.16 33.2 33.31 8472400 7.91
8 19 2005 33.69 34.09 32.54 33.15 16584400 7.87
8 22 2005 33.81 34.79 33.7 34.59 11996400 8.21
8 23 2005 34.33 34.33 33.45 33.76 10370800 8.01
8 24 2005 33.1 33.35 32.23 32.48 13580800 7.71
8 25 2005 32.61 33.89 32.55 33.81 10208400 8.03
8 26 2005 33.75 33.89 32.95 33.43 11380800 7.94
8 29 2005 33.35 34.05 33.13 33.87 5525200 8.04
8 30 2005 34.19 34.35 33.54 33.96 6606400 8.06
8 31 2005 34.49 34.6 34.21 34.39 8858400 8.16
9 1 2005 34.65 34.91 34.3 34.91 9306800 8.29
9 2 2005 35.1 35.92 35.05 35.78 8892800 8.49
9 6 2005 36.25 36.46 35.84 36.34 8473200 8.63
9 7 2005 36.22 36.44 35.73 36.01 6230000 8.55
9 8 2005 36.24 36.37 36.02 36.25 5629600 8.61
9 9 2005 36.45 37.23 36.4 37.19 8778400 8.83
9 12 2005 37.19 37.55 36.7 37.2 9094800 8.83
9 13 2005 36.9 37.17 36.4 36.43 7979200 8.65
9 14 2005 36.33 36.98 36.3 36.6 8816800 8.69
9 15 2005 37.2 38.54 37.2 38.14 20289600 9.05
9 16 2005 38.68 39.92 38.63 39.85 10874000 9.46
9 19 2005 39.85 39.85 39.27 39.3 8797600 9.33
9 20 2005 39.3 39.69 39.05 39.22 9571600 9.31
9 21 2005 39.9 42.25 39.61 41.9 18841600 9.95
9 22 2005 41.9 41.95 40.6 41.86 12015600 9.94
9 23 2005 41.86 43.3 41.7 43.13 11356400 10.24
9 26 2005 43.14 44.11 42.1 43.89 11257200 10.42
9 27 2005 43.9 43.9 42.46 43.6 11421200 10.35
9 28 2005 43.9 44.85 43.85 44.04 10986400 10.46
9 29 2005 44.38 44.92 42.86 44.78 19127200 10.63
9 30 2005 44.5 44.83 43.72 43.86 12436000 10.41
10 3 2005 43.68 44.31 43.13 43.8 11171600 10.4
10 4 2005 43.65 43.8 42.41 42.6 10270800 10.11
10 5 2005 41.56 41.87 40.03 40.13 16888800 9.53
10 6 2005 39.05 39.54 37.2 38.03 28308400 9.03
10 7 2005 38.75 40.08 38.61 39.35 21871600 9.34
10 10 2005 40.25 41.12 40.15 40.78 16368400 9.68
10 11 2005 42 42.45 41.08 41.4 13306000 9.83
10 12 2005 41.4 41.7 38.83 39.37 13107600 9.35
10 13 2005 38.6 39.36 38.05 39.1 14008400 9.28
10 14 2005 39.65 39.95 37.8 39.88 17644400 9.47
10 17 2005 40.05 40.07 39.37 39.46 10174000 9.53
10 18 2005 39.85 39.94 38.23 38.23 9460400 9.24
10 19 2005 38.01 38.98 36.84 38.81 13115600 9.38
10 20 2005 39.2 39.42 36.7 36.85 14969200 8.9
10 21 2005 37.25 38.8 37 38.71 12205200 9.35
10 24 2005 38.81 39.88 38.8 39.77 10467600 9.61
10 25 2005 40.15 40.89 39 39.27 11342000 9.49
10 26 2005 39.35 40.37 39.1 39.56 9822800 9.56
10 27 2005 39.56 39.8 38.27 38.71 8414400 9.35
10 28 2005 39 40.13 39 39.84 8836000 9.63
10 31 2005 40.3 41.57 40.25 41.33 1.1e+07 9.99
11 1 2005 42.15 42.87 42.12 42.26 13330800 10.21
11 2 2005 42.3 43.3 41.8 42.94 5988400 10.37
11 3 2005 43.4 44.24 43.15 43.5 11005200 10.51
11 4 2005 43.79 43.79 41.57 42.91 8797200 10.37
11 7 2005 43.49 43.74 42.56 43.04 7236000 10.4
11 8 2005 43.01 43.54 42.51 43.1 7902800 10.41
11 9 2005 43 43.3 42.35 42.68 8921200 10.31
11 10 2005 41.45 41.75 40.55 41.3 22847600 9.98
11 11 2005 41.48 42.25 41.33 42.05 8666400 10.16
11 14 2005 40.79 41.85 40.73 41.29 7336400 9.98
11 15 2005 41.31 42.34 41.18 41.39 7206800 10
11 16 2005 41.58 42.39 41.18 42.36 8064400 10.23
11 17 2005 43.25 43.5 42.95 43.16 8240000 10.43
11 18 2005 42.88 43.14 42.25 42.7 6324000 10.32
11 21 2005 43.3 43.41 42.89 43.2 8574400 10.44
11 22 2005 42.16 43.8 41.76 43.79 13638000 10.58
11 23 2005 43.78 44.9 43.61 43.97 10747200 10.62
11 25 2005 44.2 44.68 43.99 44.59 3250400 10.77
11 28 2005 45 45.3 43.35 43.59 9648400 10.53
11 29 2005 44.05 44.48 43.45 43.61 9909600 10.54
11 30 2005 43.7 43.7 42.74 43.36 8249600 10.48
12 1 2005 43.57 44.94 43.51 44.94 13034800 10.86
12 2 2005 45.39 45.95 44.52 45.08 10624400 10.89
12 5 2005 45.08 45.08 44.05 44.1 8217600 10.66
12 6 2005 44.3 44.58 43.6 43.98 13174400 10.63
12 7 2005 43.75 44.06 41.91 42 13656000 10.15
12 8 2005 42.1 42.1 41.1 41.8 12536400 10.1
12 9 2005 42.16 42.41 41.5 42.22 8651200 10.2
12 12 2005 42.75 42.79 41.7 42.26 7734800 10.21
12 13 2005 41.75 42.5 41.7 42.2 6866000 10.2
12 14 2005 42.52 42.59 41.6 41.7 7241200 10.08
12 15 2005 41.35 41.5 40.6 41.23 8335600 9.96
12 16 2005 40.98 41.42 40.94 41.16 8212800 9.94
12 19 2005 40.3 41.03 39.5 40.12 12468800 9.69
12 20 2005 40.16 40.58 40.1 40.3 7496800 9.74
12 21 2005 41.1 41.93 40.95 41.48 12118400 10.02
12 22 2005 41.25 41.36 40.9 41.18 7444000 9.95
12 23 2005 41.2 41.46 40.8 41.15 4023200 9.94
12 27 2005 41.01 41.07 40.55 40.77 13465600 9.85
12 28 2005 40.5 41.24 40.33 40.89 8077600 9.88
12 29 2005 40.95 41.79 40.84 41.37 6251600 10
12 30 2005 41.4 41.53 41.05 41.14 4441600 9.94
1 3 2006 42.1 43.2 41.58 43 10802000 10.39
1 4 2006 43.54 44.43 43.21 44.12 12361200 10.66
1 5 2006 44.2 44.66 43.98 44.38 10270400 10.72
1 6 2006 44.5 45.2 44.49 45 10731200 10.87
1 9 2006 45.25 45.6 44.79 45.6 8924000 11.02
1 10 2006 44.69 45.6 44.34 45.5 10219600 10.99
1 11 2006 45.5 46.47 45.5 46.2 11306000 11.16
1 12 2006 47.49 48.14 46.96 47.57 28237200 11.49
1 13 2006 47.55 47.73 46.73 47.32 11889200 11.43
1 17 2006 47.75 47.81 46.5 46.97 11551600 11.35
1 18 2006 46.02 46.3 45.75 46.04 10631600 11.12
1 19 2006 46.9 48.05 46.71 47.94 15295200 11.58
1 20 2006 48.05 48.3 46.31 46.46 14889600 11.23
1 23 2006 46.85 47.19 46.35 47.18 9453600 11.4
1 24 2006 48.65 48.9 47.76 47.83 16176000 11.56
1 25 2006 48.3 49.84 47 47.58 16635600 11.5
1 26 2006 48 49.61 48 49.61 27510400 11.99
1 27 2006 49.47 50 49.25 49.8 16525200 12.03
1 30 2006 50.3 50.6 49.77 50.01 18090400 12.08
1 31 2006 49.72 51.59 49.2 51.27 25141200 12.39
2 1 2006 51 51.09 50.2 50.38 10876800 12.17
2 2 2006 50.74 50.9 48.25 49.3 24328400 11.91
2 3 2006 47.97 49.14 46.9 48.85 16555600 11.8
2 6 2006 49.48 49.75 49.05 49.6 6806000 11.98
2 7 2006 48.6 48.88 47.19 47.35 14728400 11.44
2 8 2006 46.75 47.6 45.68 47.41 13297600 11.45
2 9 2006 47.95 48.47 47.03 47.28 12482000 11.42
2 10 2006 48 48.09 46.1 46.83 15416400 11.31
2 13 2006 45.75 46.31 45.37 45.86 13334800 11.08
2 14 2006 46 47.29 45.5 47.05 14156800 11.37
