   65.    0.5  0.875 1   1  1
    3.    0.2  0.370 1  -1  1
   66.    0.7  0.370 1   1  1
    0.    1.3  0.625 0   0  0
   19.    0.7  0.625 0   0  0
    2.    0.1  0.125 0   0  0
    7.    0.7  0.125 1   1  1
  100.    0.5  0.125 0   0  0
   13.    0.1  0.125 1  -1  1
   11.    0.1  0.125 1   1  1
   12.    1.5  0.125 0   0  0
   15.    1.0  0.870 0   0  0
   10.   10.0  0.245 0   0  0
   10.    3.0  0.125 0   0  0
   11.    0.2  0.245 0   0  0
   12.    1.0  0.370 0   0  0
   16.    0.5  0.245 0   0  0
   45.    1.5  0.245 0   0  0
    7.    0.1  0.750 0   0  0
   23.    0.1  0.250 1  -1  1
   22.    4.2  0.250 0   0  0
   14.    0.5  0.250 1   1  2
   31.    0.1  0.250 1  -1  2
    0.    3.9  0.250 1   1  1
   40.    0.5  0.125 1  -1  1
   71.    0.1  0.125 0   0  0
    3.    0.2  0.875 0   0  0
   29.    1.0  0.250 0   0  0
   15.    0.2  0.250 0   0  0
    4.    0.2  0.250 1  -1  1
    6.    1.8  0.120 1   1  1
   64.    0.4  0.875 0   0  0
   23.    3.4  0.125 0   0  0
  103.    0.1  0.125 0   0  0
    4.    1.0  0.375 0   0  0
   65.    0.1  0.125 0   0  0
   28.    0.3  0.625 0   0  0
   96.    0.2  0.625 0   0  0
    1.    0.5  0.370 0   0  0
   73.    2.0  0.500 1   1  1
   24.    0.1  0.370 1  -1  1
   24.    0.1  0.870 0   0  0
    9.    6.0  0.500 1   1  1
   49.    0.4  0.125 0   0  0
   57.    0.9  0.125 0   0  0
    0.    2.5  0.125 0   0  0
   33.    0.1  1.000 1  -1  1
    6.    0.1  0.495 0   0  0
   11.    1.0  0.495 0   0  0
    1.    2.0  0.495 0   0  0
    2.    0.6  0.495 0   0  0
    7.    0.3  0.495 1  -1  1
    7.    0.3  0.370 0   0  0
   20.    0.1  0.370 1   1  1
    0.    0.1  0.370 0   0  0
    0.    0.2  0.370 0   0  0
    3.    0.1  0.370 0   0  0
    0.    0.2  0.370 0   0  0
    0.    0.3  0.370 0   0  0
    8.    0.1  0.370 0   0  0
    7.    0.1  0.370 0   0  0
    0.    0.1  0.370 0   0  0
    3.    0.3  0.370 0   0  0
    0.    0.1  0.125 0   0  0
    5.    0.2  0.125 0   0  0
    1.    0.1  0.125 1   1  1
    2.    0.1  0.125 1  -1  1
    0.    0.1  0.625 0   0  0
    2.    0.2  0.625 0   0  0
    0.    0.6  0.625 0   0  0
    0.    0.1  0.120 1   1  1
    2.    2.0  0.120 0   0  0
    1.    1.0  0.120 0   0  0
    3.    2.1  0.745 0   0  0
    3.    0.1  0.875 0   0  0
   19.    0.5  0.495 0   0  0
    2.    1.0  0.495 1   1  1
   11.    0.5  0.495 1  -1  2
    4.    0.5  0.495 1   1  1
    9.    0.2  0.500 1   1  1
   16.    0.1  0.500 1  -1  2
    1.    1.0  0.495 0   0  0
    4.    0.4  0.495 1   1  1
    5.    0.1  0.495 0   0  0
   16.    0.4  0.495 0   0  0
    5.    0.1  0.495 1   1  1
   10.    2.5  0.125 1   1  1
    3.    0.1  0.125 1  -1  2
    1.    9.0  0.125 1   1  2
    0.    2.8  0.750 0   0  0
    4.    2.0  0.750 0   0  0
    0.    8.0  0.495 0   0  0
   21.    0.5  0.125 1  -1  1
   22.    2.5  0.125 1   1  1
    5.    0.2  0.125 0   0  0
    1.    0.8  0.125 0   0  0
    0.    1.2  0.125 0   0  0
    0.    1.0  0.125 0   0  0
   11.    0.1  0.125 1  -1  1
    8.    0.1  0.120 1   1  1
    3.    0.1  0.375 0   0  0
    4.    7.7  0.375 0   0  0
    0.    2.1  0.500 0   0  0
    5.    0.1  0.500 0   0  0
    2.    0.4  0.500 0   0  0
    0.    3.2  0.500 0   0  0
    1.    0.3  0.870 0   0  0
    7.    1.0  1.000 1  -1  3
    7.    0.5  1.000 1   1  3
    3.    0.5  1.000 0   0  0
    2.    0.5  0.500 0   0  0
   19.    0.1  0.500 0   0  0
    1.    1.0  0.245 0   0  0
    8.    7.5  0.245 0   0  0
    0.    0.5  0.125 0   0  0
   32.    0.5  0.125 0   0  0
   12.    0.3  0.125 0   0  0
   22.    2.5  0.125 0   0  0
    1.    0.2  0.125 0   0  0
    2.    1.0  0.125 0   0  0
    6.    2.0  0.125 0   0  0
    1.    0.5  1.000 0   0  0
   49.    0.1  0.375 1   1  1
    3.    0.5  0.745 1   1  1
    2.    2.8  0.745 0   0  0
    0.    2.4  0.745 0   0  0
    0.    3.0  0.745 0   0  0
   14.    0.3  0.500 1  -1  3
   27.    2.6  0.120 1   1  3
    3.    1.0  0.120 0   0  0
    0.    3.8  0.245 0   0  0
    4.    3.0  0.245 0   0  0
    1.    0.1  0.870 1  -1  1
    1.    0.1  0.870 0   0  0
    1.    0.7  0.870 1   1  1
    1.    0.1  0.870 0   0  0
    3.    0.6  0.245 0   0  0
   38.    0.2  0.245 0   0  0
    1.    2.0  0.245 0   0  0
    0.    2.3  0.245 0   0  0
    1.    0.1  0.245 0   0  0
    1.    3.0  0.500 0   0  0
   30.    0.5  0.875 1  -1  1
   19.    2.0  0.875 0   0  0
    1.   10.4  0.495 0   0  0
   55.    1.1  0.375 1  -1  1
   43.    1.0  0.375 0   0  0
    0.    2.0  1.000 0   0  0
    6.    4.6  1.000 0   0  0
    0.    0.4  0.750 0   0  0
   40.    0.1  0.750 0   0  0
   15.    1.0  0.375 0   0  0
    6.    0.1  0.375 1  -1  1
    4.    0.1  0.125 1   1  1
   41.    3.0  0.125 0   0  0
    2.    0.2  0.870 1  -1  1
   25.    3.2  0.870 1   1  1
    5.    0.5  0.125 1  -1  1
   90.    0.1  0.245 0   0  0
    5.    3.5  0.245 1   1  1
    0.    6.5  0.500 0   0  0
    6.    1.0  0.495 0   0  0
   32.    2.6  0.495 0   0  0
   14.    1.0  0.370 1   1  1
   42.    0.1  0.370 1  -1  4
   31.    2.0  0.370 1   1  3
    0.    2.0  0.120 0   0  0
    5.    3.0  0.745 0   0  0
    4.    0.2  0.745 0   0  0
    0.    1.0  0.745 0   0  0
    0.    1.0  0.120 0   0  0
   28.    0.1  0.500 1   1  1
   34.    2.0  0.500 1   1  1
    5.    0.1  0.500 1  -1  1
    1.    0.2  0.120 1  -1  1
  105.    0.5  0.120 1   1  1
    1.    0.2  0.120 1  -1  1
   85.    0.2  0.120 0   0  0
    8.    0.1  0.120 0   0  0
    9.    0.1  0.120 1   1  1
    3.    0.3  0.120 1  -1  1
   19.    5.0  0.120 0   0  0
    0.    3.7  0.120 0   0  0
    2.    0.5  0.120 0   0  0
    5.    0.1  0.120 1   1  1
   13.    0.5  0.120 1  -1  1
   22.    0.1  0.120 0   0  0
    0.    0.1  0.120 0   0  0
   51.   10.0  0.120 0   0  0
    0.    2.2  0.120 0   0  0
   21.    5.0  0.120 0   0  0
    1.    4.5  0.500 0   0  0
    3.    4.0  0.500 1   1  1
    1.    0.2  0.500 1  -1  1
    2.    0.2  0.120 0   0  0
   24.    1.0  0.120 0   0  0
    9.    0.1  0.120 0   0  0
   77.    0.1  0.120 1   1  1
  129.    0.1  0.120 1  -1  1
   73.   10.0  0.120 1   1  1
    1.   10.0  0.120 0   0  0
    4.   10.0  0.120 0   0  0
    1.    2.5  0.120 0   0  0
   56.    2.1  0.120 0   0  0
   32.    5.0  0.120 0   0  0
   46.    2.5  0.120 0   0  0
    8.    0.5  0.120 0   0  0
   34.    0.1  0.120 0   0  0
   20.    1.0  0.120 0   0  0
    2.    1.0  0.120 0   0  0
    0.    2.5  0.120 0   0  0
    1.    4.5  0.120 0   0  0
    9.    1.0  0.120 0   0  0
   36.    3.3  0.120 1  -1  1
   34.    1.7  0.120 0   0  0
   63.    1.0  0.120 0   0  0
   22.    0.1  0.120 0   0  0
   28.    5.0  0.120 0   0  0
    0.    9.5  0.120 0   0  0
   39.    1.0  0.120 1   1  1
   32.    0.2  0.120 0   0  0
    5.    0.1  0.120 1  -1  1
   25.    0.5  0.120 1   1  1
    2.    0.1  0.120 1  -1  1
   45.    0.5  0.120 1   1  1
   31.    2.0  0.120 1  -1  1
   27.    0.3  0.120 0   0  0
   17.    1.8  0.120 0   0  0
    4.    1.5  0.375 0   0  0
   13.    0.5  0.375 0   0  0
   10.    0.1  0.120 1   1  1
   21.    7.0  0.120 0   0  0
   12.    0.1  1.000 1  -1  1
   33.    3.2  0.375 1   1  1
   32.    1.0  0.120 1  -1  1
   24.    0.3  0.120 0   0  0
    6.    2.5  0.375 1   1  1
   15.    2.0  0.745 1  -1  1
   24.    1.5  0.745 1   1  1
    8.    0.1  0.500 1  -1  1
   21.    0.1  0.500 1   1  1
   40.    0.5  0.120 1  -1  1
  122.    0.1  0.120 1   1  1
   45.    0.5  0.120 0   0  0
    0.    1.7  0.120 0   0  0
   15.    0.1  0.120 1  -1  1
   28.    5.0  0.120 1   1  1
   35.    0.1  0.120 1  -1  1
    3.   10.0  0.120 1   1  1
   19.    0.1  0.120 1  -1  1
    0.    0.2  0.120 0   0  0
   15.   10.1  0.120 0   0  0
    3.    2.0  0.120 0   0  0
   36.    0.5  0.120 1   1  1
    9.    0.1  0.120 1  -1  1
  157.    1.0  0.120 0   0  0
    0.    1.0  0.495 0   0  0
    3.    1.0  0.370 0   0  0
   19.   39.5  0.370 1   1  1
    3.    1.0  0.370 0   0  0
   58.   25.0  0.245 1  -1  1
    5.    0.2  0.370 1  -1  2
   87.    1.0  0.120 1   1  3
   17.    0.2  0.120 1  -1  1
    3.    0.8  0.120 0   0  0
   24.    3.0  0.495 0   0  0
   52.    4.3  0.125 0   0  0
    2.    5.0  0.875 1   1  1
    6.    5.0  0.250 0   0  0
   23.    1.0  0.120 0   0  0
   12.    2.0  0.620 0   0  0
   19.   10.0  0.120 1  -1  1
   15.    0.5  0.500 0   0  0
   60.    1.0  0.745 0   0  0
    4.    2.3  0.500 0   0  0
   62.    8.0  0.500 0   0  0
    0.    3.0  0.870 0   0  0
    4.    5.2  0.745 0   0  0
   31.    0.2  0.495 1   1  1
  111.    7.1  0.370 1  -1  2
   16.    0.1  0.750 0   0  0
    6.    0.4  0.125 1   1  1
    5.    1.0  0.125 1  -1  1
    7.    1.1  0.125 0   0  0
   43.    0.7  0.125 0   0  0
    0.    0.1  0.125 0   0  0
   26.    2.0  0.125 0   0  0
   13.    0.1  0.125 0   0  0
   16.    4.0  0.500 0   0  0
   65.    1.0  0.500 1   1  1
    0.    1.0  1.000 0   0  0
   32.    0.1  0.125 1  -1  1
   36.    6.5  0.125 1   1  1
    5.    0.6  0.125 0   0  0
    1.    0.5  0.125 0   0  0
   26.    3.0  0.125 1  -1  1
    3.    1.7  0.125 1   1  1
    7.    5.0  0.495 0   0  0
   17.    0.4  0.125 1  -1  1
   16.    1.0  0.125 0   0  0
    0.    1.0  0.125 0   0  0
    3.    0.1  0.125 0   0  0
   32.    1.0  0.375 1   1  1
    4.    9.8  0.125 0   0  0
   19.    2.5  0.125 1  -1  1
    4.    1.0  0.125 0   0  0
    3.    1.0  0.125 0   0  0
   27.    0.1  0.125 0   0  0
   98.    3.4  0.250 1   1  1
   59.    4.3  0.250 1  -1  1
    0.    1.0  0.495 0   0  0
    2.    0.1  0.495 0   0  0
    1.    0.2  0.875 0   0  0
    3.    1.4  0.495 0   0  0
   54.    0.1  0.495 0   0  0
   28.    0.1  0.495 1  -1  1
    2.    1.3  0.495 1   1  1
   51.    1.0  0.375 0   0  0
    4.    2.7  0.250 0   0  0
   17.    0.7  0.495 1   1  1
   12.    1.5  0.125 0   0  0
   40.    1.2  0.125 0   0  0
   17.    5.0  0.125 0   0  0
    4.    0.1  0.125 0   0  0
   38.    2.0  0.125 0   0  0
   18.    0.4  0.245 0   0  0
    5.    0.1  0.870 0   0  0
    5.    1.0  0.495 0   0  0
    5.    0.5  0.250 0   0  0
   28.    1.5  0.250 0   0  0
    0.    0.5  0.375 0   0  0
    4.    8.9  0.370 1   1  1
   75.    1.0  0.245 1  -1  1
   24.   25.0  0.495 0   0  0
   18.    2.0  0.120 0   0  0
   32.    1.0  0.370 0   0  0
   43.    0.3  0.120 0   0  0
    7.    0.1  0.370 0   0  0
   37.    5.0  0.120 1   1  1
   39.    0.3  0.120 1  -1  1
    1.    0.2  0.120 0   0  0
    1.    0.1  0.120 0   0  0
   66.    0.1  0.120 0   0  0
  197.    2.0  0.120 0   0  0
    0.    0.1  0.375 0   0  0
   61.    2.0  0.120 0   0  0
   13.    2.0  0.120 0   0  0
    2.    0.4  0.120 0   0  0
   17.    0.1  0.120 1   1  1
   15.    2.5  0.500 0   0  0
    8.    2.5  0.500 1  -1  1
    0.    1.2  0.870 0   0  0
    5.    1.0  0.245 0   0  0
    4.    0.1  0.245 0   0  0
    3.    0.5  0.125 0   0  0
   11.    0.1  0.125 0   0  0
    6.    0.1  0.125 1   1  1
   13.    0.1  0.125 1  -1  2
   73.    0.1  0.125 0   0  0
    4.    1.1  0.125 0   0  0
    5.    0.1  0.625 0   0  0
    4.    3.0  0.375 0   0  0
   14.    0.2  0.125 0   0  0
   11.    0.7  0.125 0   0  0
    9.    1.0  0.370 0   0  0
   22.    0.1  0.370 0   0  0
   13.    0.1  0.125 0   0  0
   48.    1.0  0.125 0   0  0
    9.    0.1  0.125 0   0  0
   48.    0.3  0.250 0   0  0
   56.    0.1  0.125 0   0  0
    4.    0.2  0.125 0   0  0
    1.    1.0  0.370 0   0  0
    4.    1.0  0.125 0   0  0
   20.    1.0  0.125 0   0  0
    4.    0.5  0.125 0   0  0
    0.    1.0  0.125 0   0  0
    5.    1.5  0.125 0   0  0
    5.    4.9  0.125 1   1  1
   33.    1.0  0.125 0   0  0
   15.    0.1  0.125 1  -1  1
    1.    2.4  0.125 0   0  0
   31.    0.4  0.125 0   0  0
    4.    1.0  0.125 0   0  0
    7.    0.1  0.125 0   0  0
    9.    0.1  0.125 0   0  0
   20.    5.0  0.375 1   1  1
    6.    0.1  0.495 0   0  0
  103.    0.1  0.125 0   0  0
   17.    0.1  0.125 1  -1  1
    4.    2.0  0.125 1   1  1
   29.    2.4  0.125 1  -1  1
   46.    0.1  0.125 0   0  0
   15.    6.9  0.125 1   1  1
    6.    0.2  0.125 0   0  0
    3.    0.2  0.125 0   0  0
   32.    0.1  0.120 0   0  0
   27.    0.7  0.370 0   0  0
    3.    5.5  0.620 0   0  0
   23.    4.0  0.245 0   0  0
    1.    1.5  1.000 0   0  0
    3.    0.3  0.250 0   0  0
   12.    1.2  0.250 0   0  0
   47.    0.2  0.250 0   0  0
    5.    1.0  0.250 0   0  0
    5.    0.1  0.250 0   0  0
   11.    0.1  0.250 0   0  0
   28.    0.2  0.745 1   1  1
   36.    0.2  0.250 1  -1  1
  177.    0.2  0.250 0   0  0
    0.    0.1  0.250 0   0  0
    0.    2.6  0.375 1   1  1
   28.    0.5  0.375 1  -1  1
    0.   15.0  0.745 0   0  0
   56.    0.1  0.870 0   0  0
    8.    0.1  0.870 0   0  0
    2.   25.0  0.620 0   0  0
   68.    0.4  0.745 0   0  0
  159.   10.0  0.375 0   0  0
   20.    3.3  0.745 0   0  0
    5.    4.0  0.745 0   0  0
    0.    9.0  0.120 0   0  0
   20.    5.0  0.120 1   1  1
    4.    0.1  0.120 1  -1  1
    1.    7.1  0.120 1   1  1
    3.    0.1  0.120 0   0  0
    8.    0.1  0.120 1  -1  1
   26.    1.0  0.120 1   1  1
    3.    1.0  0.370 1  -1  1
    4.    0.2  0.370 1   1  1
    0.    0.1  0.120 1  -1  1
   19.    0.1  0.120 1   1  1
   25.    0.5  0.120 1  -1  1
   50.    0.1  0.120 0   0  0
   51.    0.2  0.250 0   0  0
   41.    0.5  0.250 0   0  0
    0.    0.4  0.250 0   0  0
    4.    0.1  0.120 0   0  0
   29.    0.1  0.120 0   0  0
   18.    0.2  0.120 0   0  0
   24.    1.1  0.120 0   0  0
   80.    0.2  0.120 1   1  1
  120.    0.1  0.120 1  -1  1
  115.    0.5  0.120 0   0  0
    5.    1.9  0.120 0   0  0
    0.    0.5  0.500 0   0  0
   71.    0.1  0.500 1   1  1
    2.    0.1  0.500 1  -1  1
   21.    1.0  0.500 1   1  1
    5.    1.0  0.500 0   0  0
   21.    0.5  0.120 0   0  0
   16.    0.1  0.120 1  -1  1
  130.    0.3  0.120 1   1  1
    7.    0.1  0.120 0   0  0
  109.    2.1  0.370 1  -1  3
    4.    0.5  0.370 1   1  2
    3.    0.1  0.370 0   0  0
    1.    0.1  0.120 0   0  0
  116.    0.1  0.250 0   0  0
   56.   15.0  0.250 1   1  1
   17.    1.2  0.250 0   0  0
    4.    2.0  0.250 0   0  0
    0.    1.5  0.120 0   0  0
   30.    3.2  0.120 0   0  0
    5.    6.1  0.120 0   0  0
   10.    0.1  0.125 1  -1  1
   21.    2.5  0.125 1   1  1
   26.    0.1  0.125 1  -1  1
    5.    0.1  0.125 1   1  1
   44.    0.9  0.125 0   0  0
  103.    0.6  0.125 0   0  0
   47.    0.2  0.125 0   0  0
   11.    0.1  0.125 0   0  0
   45.    0.3  0.250 0   0  0
   28.    1.0  0.120 0   0  0
   38.    2.0  0.120 0   0  0
    1.    0.1  0.120 0   0  0
   24.    0.2  0.120 0   0  0
   69.    0.1  0.120 1  -1  1
  100.    3.0  0.120 0   0  0
    5.    0.1  0.120 0   0  0
   38.    3.5  0.120 0   0  0
    0.    0.2  0.375 0   0  0
  107.    0.5  0.375 0   0  0
    4.    1.5  0.120 0   0  0
   36.    2.0  0.120 0   0  0
   24.    0.4  0.120 0   0  0
   76.    0.1  0.120 0   0  0
   20.    0.1  0.120 0   0  0
   13.    5.2  0.120 0   0  0
    0.    1.2  0.120 0   0  0
   42.    0.1  0.500 0   0  0
   34.    6.0  0.495 0   0  0
   49.    0.5  0.625 0   0  0
  292.    1.2  0.125 0   0  0
   86.    5.0  0.125 0   0  0
    5.    5.0  0.745 0   0  0
  116.    4.0  0.245 0   0  0
    4.    5.0  0.245 0   0  0
    1.    0.1  1.620 1  -1  1
   51.    0.4  1.620 1   1  2
   46.    0.1  0.245 1  -1  1
    3.    0.1  0.120 0   0  0
  106.    2.7  0.120 1   1  1
   57.    0.1  0.120 1  -1  1
   42.    1.5  0.120 1   1  1
    5.    1.0  0.120 0   0  0
   38.    1.0  0.245 1  -1  1
   58.    3.0  0.500 0   0  0
    5.   11.3  0.370 0   0  0
   13.    0.1  0.125 0   0  0
  344.    0.1  0.125 1  -1  1
  130.    0.1  0.245 0   0  0
   38.   16.0  0.245 1   1  1
    4.    4.0  0.245 0   0  0
   19.    0.1  0.245 0   0  0
    0.    0.3  0.250 0   0  0
   16.    0.5  0.250 0   0  0
    1.    0.1  1.000 0   0  0
   29.    0.1  1.000 0   0  0
    8.    0.1  1.000 0   0  0
    8.    0.1  0.245 0   0  0
    6.    1.2  0.375 0   0  0
   59.    0.2  0.375 0   0  0
   14.    0.1  0.375 0   0  0
    0.    0.1  0.120 0   0  0
   26.    0.2  0.120 1   1  1
   13.    0.1  0.250 1  -1  1
   12.    0.2  0.500 0   0  0
   53.    2.0  0.500 0   0  0
  167.    0.1  0.500 0   0  0
   29.    0.1  0.500 0   0  0
   16.    0.1  0.245 0   0  0
    7.    0.2  0.245 0   0  0
   29.    0.5  0.245 0   0  0
   26.    0.5  0.120 0   0  0
   17.    0.7  0.120 0   0  0
    9.    0.2  1.000 0   0  0
   63.    0.1  1.000 0   0  0
  150.    0.5  0.245 0   0  0
   10.    2.1  0.750 1   1  1
  106.   26.0  0.750 0   0  0
    5.    0.1  0.750 0   0  0
   22.    0.8  0.750 0   0  0
   11.    0.1  0.750 0   0  0
   12.    0.3  0.750 0   0  0
    1.    0.1  0.750 0   0  0
    4.    0.3  0.750 1  -1  1
   34.    1.0  0.250 1   1  1
   21.    1.5  0.250 0   0  0
   99.    1.0  0.250 0   0  0
    2.    2.5  0.250 0   0  0
   31.    0.1  0.750 1  -1  1
   98.    7.9  0.750 1   1  1
    9.    0.1  0.750 0   0  0
   17.    0.1  0.750 1  -1  1
   14.    2.1  0.245 1   1  1
  122.   25.0  0.745 1   1  1
    5.    0.1  0.250 0   0  0
   36.    0.1  0.370 0   0  0
   11.    1.0  0.370 0   0  0
    3.    0.5  0.370 0   0  0
   33.    1.0  0.370 0   0  0
    1.    0.5  0.370 0   0  0
    4.    0.1  0.370 0   0  0
    1.    0.5  0.370 0   0  0
   37.    1.0  0.620 0   0  0
   39.    0.1  0.120 0   0  0
   69.    2.1  0.120 1   1  1
    2.    2.5  0.120 0   0  0
   32.    2.7  0.120 0   0  0
   15.    0.1  0.120 1  -1  1
   51.    5.0  0.500 1   1  1
   23.    0.2  0.120 0   0  0
  120.    2.5  0.370 0   0  0
    5.    0.4  0.370 0   0  0
    3.    0.1  0.370 1  -1  1
    1.   10.0  0.120 1   1  1
   83.   15.0  0.250 0   0  0
   29.    0.5  0.250 1  -1  1
   19.    3.0  0.245 0   0  0
    7.    0.5  0.245 1   1  1
    7.    0.1  0.245 1  -1  1
   61.    0.1  0.245 1   1  1
    4.    0.2  0.620 1  -1  1
   25.    0.1  0.620 0   0  0
   35.    0.1  0.120 1   1  1
   18.    0.1  0.120 1  -1  1
    6.    0.3  0.120 1   1  1
    9.    0.1  0.745 1  -1  1
   12.    1.2  0.620 0   0  0
   13.    0.2  0.120 0   0  0
   22.    0.4  0.120 0   0  0
  102.    0.1  0.120 0   0  0
   10.    0.1  0.120 0   0  0
   15.    0.2  0.120 0   0  0
   25.    1.0  0.625 0   0  0
   22.    6.6  0.500 0   0  0
    5.    0.3  0.125 0   0  0
   39.    1.0  0.125 0   0  0
   29.    1.0  0.500 0   0  0
   77.    1.0  0.500 0   0  0
    3.    6.8  0.375 0   0  0
  152.    0.2  0.125 1  -1  1
   39.    0.1  0.125 0   0  0
    1.    0.1  0.125 0   0  0
   67.    1.0  0.125 0   0  0
   31.    5.0  0.125 0   0  0
   14.    1.1  0.125 0   0  0
   12.    0.1  0.495 0   0  0
    6.    1.3  0.250 0   0  0
   29.    0.5  0.500 0   0  0
   47.    1.0  0.500 1  -1  1
   18.    0.2  0.500 0   0  0
    2.    0.4  0.745 0   0  0
   11.    3.0  0.245 0   0  0
   13.    0.2  0.250 0   0  0
    2.   10.0  0.250 0   0  0
   10.    0.4  0.625 0   0  0
   27.    1.6  0.245 1   1  1
    7.    2.5  0.245 1  -1  1
   24.    0.1  0.245 0   0  0
    0.    0.3  0.245 0   0  0
    1.    0.1  0.245 0   0  0
   12.    7.0  0.745 1   1  1
   84.    5.4  0.245 1  -1  1
   28.    5.0  0.245 0   0  0
    1.    2.8  0.250 0   0  0
   28.    0.1  0.620 0   0  0
   23.    0.5  0.995 0   0  0
   35.    1.0  0.120 0   0  0
  108.    2.0  0.745 0   0  0
   26.    2.9  0.125 0   0  0
  138.    0.8  0.125 0   0  0
   56.    2.6  0.125 1  -1  1
    5.    4.0  0.125 0   0  0
    0.    2.0  0.125 0   0  0
    4.    0.2  0.125 0   0  0
    2.    0.1  0.125 1   1  1
    5.    0.1  0.125 1  -1  1
   10.    0.1  0.125 1   1  1
    1.    5.0  0.125 1  -1  1
    6.    0.7  0.125 0   0  0
    2.    0.5  0.125 1   1  1
   34.    2.0  0.125 0   0  0
    0.    1.5  0.750 1  -1  1
   35.    9.8  0.750 0   0  0
    1.    0.5  0.250 0   0  0
   42.    6.0  0.250 0   0  0
    2.    1.0  0.250 0   0  0
    0.    4.0  0.250 0   0  0
   31.    1.5  0.375 0   0  0
   31.    2.0  0.375 0   0  0
    5.    1.0  0.375 0   0  0
    1.    1.5  0.245 0   0  0
   62.    1.5  0.620 1  -1  1
   12.    0.2  0.620 0   0  0
    8.    0.1  0.120 0   0  0
   61.    0.3  0.120 0   0  0
    3.    1.2  0.745 0   0  0
   25.    4.1  0.745 0   0  0
    0.    1.9  0.375 0   0  0
   52.    0.5  1.000 0   0  0
   15.    1.0  1.000 0   0  0
    5.    0.5  1.000 0   0  0
    4.    0.1  0.375 0   0  0
   42.    3.0  0.620 1  -1  1
   15.    1.0  0.620 0   0  0
    2.    0.1  0.620 1   1  1
    6.    0.3  0.625 1  -1  1
   14.    0.3  0.125 0   0  0
   42.    0.1  0.125 1   1  1
   20.    0.1  0.375 1  -1  1
   15.    0.1  0.125 0   0  0
   25.    0.3  0.125 1   1  1
    5.    2.0  0.500 0   0  0
   56.    0.5  0.620 0   0  0
   20.    5.0  0.620 0   0  0
    0.    5.0  0.620 0   0  0
    5.    0.6  0.620 0   0  0
    0.    0.9  0.620 0   0  0
    4.    1.0  0.620 0   0  0
    0.    5.0  0.620 0   0  0
   12.    3.0  0.250 0   0  0
    6.    7.5  0.250 0   0  0
    0.    1.0  0.250 0   0  0
    5.    1.1  0.250 0   0  0
   17.    1.0  0.750 1   1  1
    7.    0.3  0.750 0   0  0
    8.    0.5  0.750 1  -1  1
    1.    0.5  0.250 1   1  1
   82.    5.0  0.250 1   1  1
    0.    0.3  0.750 0   0  0
   45.    2.0  0.995 1  -1  1
   53.    0.2  0.750 0   0  0
   59.    2.0  0.620 0   0  0
   28.    0.1  0.250 1  -1  1
   16.    5.0  0.250 1   1  1
    1.    0.1  0.120 1  -1  1
   31.    0.5  0.245 1   1  1
   68.    3.0  0.245 1  -1  1
   26.    2.0  0.120 0   0  0
   99.    0.7  0.120 0   0  0
  104.    2.1  0.120 0   0  0
    0.    0.3  0.120 0   0  0
   10.    0.1  0.245 0   0  0
   19.    0.7  0.245 0   0  0
    0.    1.0  0.745 0   0  0
    5.    0.7  0.245 0   0  0
  105.    1.0  0.245 0   0  0
   34.    0.1  0.500 0   0  0
   13.    0.2  0.745 1   1  1
   96.    0.3  0.620 1  -1  1
  169.    0.2  0.745 0   0  0
   50.    2.5  0.625 0   0  0
   17.    3.0  0.745 0   0  0
   98.    2.0  0.245 0   0  0
    6.    1.0  0.245 0   0  0
    8.    0.1  0.245 1  -1  1
   38.    0.5  0.625 1   1  1
   42.    0.2  0.745 0   0  0
   10.    1.0  0.370 0   0  0
   48.    1.0  0.375 0   0  0
   18.    0.8  0.245 0   0  0
   20.    2.0  0.125 0   0  0
   59.    0.2  0.620 0   0  0
  112.    2.0  0.620 1  -1  1
    0.    2.0  0.620 0   0  0
    4.    0.2  0.495 0   0  0
   75.    4.0  0.495 0   0  0
   50.    1.5  0.495 0   0  0
   80.    0.3  0.250 0   0  0
   38.    2.0  0.370 0   0  0
  108.    1.2  0.625 0   0  0
    6.    5.0  0.125 0   0  0
   78.    0.1  0.125 1   1  1
   13.    4.4  0.245 0   0  0
   53.    1.6  0.245 1  -1  1
   16.    0.1  0.125 0   0  0
  203.    3.0  0.125 1   1  1
   44.    0.1  0.125 0   0  0
   27.    0.1  0.245 1  -1  1
  121.    5.0  0.245 1   1  1
    0.   10.0  0.245 0   0  0
    0.    5.0  0.500 0   0  0
   40.    1.0  0.250 0   0  0
   32.    0.1  0.250 1   1  1
    2.    0.5  0.120 0   0  0
    7.    0.2  0.120 1  -1  2
    4.    2.0  0.120 1   1  1
   91.    0.1  0.995 0   0  0
   13.    4.0  0.120 0   0  0
   46.    0.1  0.120 0   0  0
   16.    0.2  0.120 0   0  0
   78.    7.3  0.745 0   0  0
   19.    2.7  0.245 0   0  0
   50.    0.1  0.120 0   0  0
  106.    7.7  0.750 1   1  1
   52.    2.0  0.370 0   0  0
   16.    7.0  0.625 0   0  0
   71.    3.0  0.375 0   0  0
   92.    0.2  0.745 0   0  0
   26.    0.7  0.745 1   1  1
    0.    4.0  0.745 0   0  0
    0.    4.0  0.745 0   0  0
   31.    5.0  0.745 0   0  0
   51.    0.1  0.745 0   0  0
    5.    0.5  0.745 0   0  0
    0.    0.2  0.375 1  -1  1
    7.    1.0  1.000 1   1  1
   11.    0.1  1.000 1  -1  1
